Date,Open,High,Low,Close,Volume
2025-05-08,486.1767003880921,490.32662643958486,481.8377175267332,485.9378662109375,39577600
2025-05-09,487.8486153265174,489.17222563016486,483.8579524315384,485.6194152832031,27767400
2025-05-12,504.5477524292731,505.44344130675324,499.0643154796623,505.40362548828125,45090600
2025-05-13,506.70727479815804,514.8976401223139,505.9708492495279,513.1063232421875,53269600
2025-05-14,514.2806849131285,516.7287959644325,513.2655789214306,516.1814575195312,47014500
2025-05-15,514.0318276811001,519.4157397813761,512.6882944867682,516.7486572265625,50153300
2025-05-16,518.1519218274547,519.1869509574169,514.6090729974479,518.9978637695312,48394600
2025-05-19,511.76283198638407,520.0129368955124,511.76283198638407,519.4954223632812,52536200
2025-05-20,516.96766002425,518.4206490040874,514.171198352801,517.7638549804688,42517600
2025-05-21,513.7831469453776,520.4807090994899,508.7773472986688,510.56866455078125,71292800
2025-05-22,511.185689412206,515.2162292841061,509.8322550667711,511.5240783691406,55607200
2025-05-23,503.74166904926017,509.37440786318274,503.14455323986806,506.78692626953125,58368100
2025-05-27,513.6637044067394,519.1969191841325,512.1112214329714,518.709228515625,47226300
2025-05-28,519.6645455027536,521.1573196978349,515.8928245699911,516.4102783203125,46637200
2025-05-29,523.7946096140164,523.943850597734,514.8280023627366,517.4254150390625,58513300
2025-05-30,516.937802360934,518.1718194248762,509.46396914496165,516.609375,67662800
2025-06-02,514.7484234216115,520.9285314569356,513.4845216279213,520.689697265625,44762800
2025-06-03,521.0379136751978,526.192953382638,520.172109482974,524.7598876953125,44070300
2025-06-04,525.4665516408473,527.2877534208493,523.4363395775185,526.222900390625,41359300
2025-06-05,527.6260744548405,530.4822445825432,520.1422794419956,522.2620239257812,61031200
2025-06-06,527.446880166096,529.2381970448477,525.6655248338539,527.3672485351562,42467000
2025-06-09,527.5862547168781,529.7855699578893,526.4616932284755,528.1435546875,33688700
2025-06-10,528.6113236327552,532.3233974321485,526.3423380359699,531.63671875,40664800
2025-06-11,533.039834702878,534.1942808270467,527.5563674659288,529.8452758789062,53701000
2025-06-12,528.5317277617894,532.0646150066514,528.2829320298816,531.0892944335938,34104900
2025-06-13,525.1380723113464,529.3078908293887,523.1974536303323,524.4215698242188,55814400
2025-06-16,527.9445262501218,532.7910620936354,527.8947792535579,531.7162475585938,37622100
2025-06-17,529.1487078886557,530.7608992855103,525.366964373918,526.5313720703125,42180900
2025-06-18,527.5463496966778,529.9845595741693,524.8594048736611,526.4417114257812,43983500
2025-06-20,529.6960723110417,530.989797962704,522.3516174800588,524.292236328125,61643500
2025-06-23,524.8611059770333,530.2012624901581,521.7128229011945,529.6832275390625,50666100
2025-06-24,534.90387960364,538.6997827118523,534.2861780549605,537.783203125,45442000
2025-06-25,540.0546537700266,541.3000294115662,537.3845756916884,539.157958984375,44804200
2025-06-26,541.339901952907,544.6476272131085,539.5167156535897,544.1992797851562,43811400
2025-06-27,545.2354314727291,547.9553124291843,542.5254624415982,546.0623779296875,57577100
2025-06-30,549.2206440950201,550.7549250315776,546.9789678853869,549.5992431640625,45548700
2025-07-01,547.6962844543337,548.6727003482655,542.6450333450836,544.9664306640625,56166700
2025-07-02,544.1394799694398,548.9616013728256,544.099649838931,548.7623291015625,36538300
2025-07-03,551.1335605372531,555.1387084222483,551.1335605372531,554.1622924804688,26443500
2025-07-07,551.4723321808171,552.2893059767699,547.5469053516296,549.9878540039062,45349300
2025-07-08,551.3328226115977,551.9604968449189,549.0612280892235,550.2966918945312,36153300
2025-07-09,552.4287282148103,555.5670993773455,551.0538285444961,554.1921997070312,43045500
2025-07-10,554.8298779906593,555.2383344969288,550.7051787469096,553.3952026367188,34710900
2025-07-11,551.2530854493318,553.733864104168,550.0077097543851,552.1497802734375,39618600
2025-07-14,551.9405857278426,554.8896575344722,549.5893307950605,554.1524047851562,36453300
2025-07-15,558.177370440617,558.7253235687808,554.6006247913591,554.660400390625,43277700
